system:index,status,system:asset_size,system:band_names,system:bands,system:footprint,system:id,system:time_end,system:time_start,system:version,.geo
20230720073000,provisional,17161707,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230720073000,1.689839999E12,1.6898382E12,1689981690435824,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230720080000,provisional,17315788,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230720080000,1.689841799E12,1.68984E12,1689981247092034,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230720083000,provisional,17416008,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230720083000,1.689843599E12,1.6898418E12,1689980593131982,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230720090000,provisional,17370695,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230720090000,1.689845399E12,1.6898436E12,1689981102341687,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230720093000,provisional,17340510,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230720093000,1.689847199E12,1.6898454E12,1689981619905960,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230720100000,provisional,17431161,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230720100000,1.689848999E12,1.6898472E12,1689981445576422,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230720103000,provisional,17046895,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230720103000,1.689850799E12,1.689849E12,1689981253527063,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230720110000,provisional,17172348,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230720110000,1.689852599E12,1.6898508E12,1689980758829783,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230720113000,provisional,16774039,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230720113000,1.689854399E12,1.6898526E12,1689980675453088,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230720120000,provisional,17312436,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230720120000,1.689856199E12,1.6898544E12,1689981253030790,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230720123000,provisional,17048933,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230720123000,1.689857999E12,1.6898562E12,1689980821458409,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230720130000,provisional,16920793,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230720130000,1.689859799E12,1.689858E12,1689981855228948,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230720133000,provisional,16793234,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230720133000,1.689861599E12,1.6898598E12,1689980617311266,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230720140000,provisional,16763738,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230720140000,1.689863399E12,1.6898616E12,1689981224846462,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230720143000,provisional,16642480,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230720143000,1.689865199E12,1.6898634E12,1689980670760430,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230720150000,provisional,16935191,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230720150000,1.689866999E12,1.6898652E12,1689981513536299,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230720153000,provisional,16838003,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230720153000,1.689868799E12,1.689867E12,1689981252488322,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230720160000,provisional,17257540,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230720160000,1.689870599E12,1.6898688E12,1689981793401763,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230720163000,provisional,16738244,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230720163000,1.689872399E12,1.6898706E12,1689981088036533,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230720170000,provisional,17009809,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230720170000,1.689874199E12,1.6898724E12,1689981071400697,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230720173000,provisional,17013747,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230720173000,1.689875999E12,1.6898742E12,1689980945359117,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230720180000,provisional,17092385,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230720180000,1.689877799E12,1.689876E12,1689980671129141,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230720183000,provisional,16743741,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230720183000,1.689879599E12,1.6898778E12,1689980512386880,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230720190000,provisional,16628195,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230720190000,1.689881399E12,1.6898796E12,1689981577541442,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230720193000,provisional,17061973,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230720193000,1.689883199E12,1.6898814E12,1689980673837456,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230720200000,provisional,16961214,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230720200000,1.689884999E12,1.6898832E12,1689981287907261,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230720203000,provisional,16508645,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230720203000,1.689886799E12,1.689885E12,1689980614922759,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230720210000,provisional,17086541,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230720210000,1.689888599E12,1.6898868E12,1689981488328374,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230720213000,provisional,16777846,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230720213000,1.689890399E12,1.6898886E12,1689981601730107,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230720220000,provisional,16841595,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230720220000,1.689892199E12,1.6898904E12,1689981274111218,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230720223000,provisional,16897079,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230720223000,1.689893999E12,1.6898922E12,1689980789246916,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230720230000,provisional,17291809,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230720230000,1.689895799E12,1.689894E12,1689981765833990,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230720233000,provisional,16989511,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230720233000,1.689897599E12,1.6898958E12,1689981567466267,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230721000000,provisional,17186197,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230721000000,1.689899399E12,1.6898976E12,1689981258089477,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230721003000,provisional,17341284,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230721003000,1.689901199E12,1.6898994E12,1689981854220877,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230721010000,provisional,17613853,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230721010000,1.689902999E12,1.6899012E12,1689981476946789,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230721013000,provisional,17351870,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230721013000,1.689904799E12,1.689903E12,1689981244746235,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230721020000,provisional,17244623,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230721020000,1.689906599E12,1.6899048E12,1689980619214196,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230721023000,provisional,16929150,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230721023000,1.689908399E12,1.6899066E12,1689981580538219,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230721030000,provisional,16869422,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230721030000,1.689910199E12,1.6899084E12,1689981314414825,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230721033000,provisional,16462666,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230721033000,1.689911999E12,1.6899102E12,1689981646045494,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230721040000,provisional,17332843,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230721040000,1.689913799E12,1.689912E12,1690061416128420,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230721043000,provisional,17048364,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230721043000,1.689915599E12,1.6899138E12,1690061579705915,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230721050000,provisional,17196027,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230721050000,1.689917399E12,1.6899156E12,1690061286074826,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230721053000,provisional,17320811,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230721053000,1.689919199E12,1.6899174E12,1690060552004388,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230721060000,provisional,17473763,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230721060000,1.689920999E12,1.6899192E12,1690061054948381,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230721063000,provisional,17631517,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230721063000,1.689922799E12,1.689921E12,1690060489786294,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230721070000,provisional,17975143,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230721070000,1.689924599E12,1.6899228E12,1690060786194617,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230721073000,provisional,17893421,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230721073000,1.689926399E12,1.6899246E12,1690061076677149,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
